	x	y	z	data	sample	cluster_number	consensus_lca	consensus_weighted	consensus_kmode	cross_method_entropy	BANKSY_config_default_label	STAGATE_config_default_label	SCAN-IT_config_default_label	scanpy_config_default_label	bass_config_default_label	CellCharter_config_default_label
spinalcord_5077	6777.901162790699	8531.682170542641	16.25	STARmap_plus	spinalcord	7	1	3	1	1.31305897451439	3	3	3	0	4	0
spinalcord_5078	6290.10416666667	8666.77314814815	14.9351851851852	STARmap_plus	spinalcord	7	5	1	6	1.13202463008328	6	1	0	1	2	0
spinalcord_5079	6298.78869047619	8327.059523809521	20.1369047619048	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	3	6	1	0	6	2
spinalcord_5080	6167.38108882521	8244.99426934097	18.8223495702006	STARmap_plus	spinalcord	7	6	0	4	1.26208383083673	1	6	1	4	6	2
spinalcord_5081	5967.89664082687	8518.710594315251	18.7571059431525	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_5082	5526.535315985129	8746.71003717472	14.9665427509294	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_5083	6088.661835748791	9344.33333333333	20.048309178744	STARmap_plus	spinalcord	7	2	1	6	1.22357565413896	2	1	0	1	1	1
spinalcord_5084	5702.75	8769.41114457831	17.355421686747	STARmap_plus	spinalcord	7	6	0	4	1.52220223234363	1	2	4	0	6	2
spinalcord_5085	6027.50197628458	8292.14624505929	18.0355731225296	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	1	2	1	0	6	2
spinalcord_5086	5824.934169279	8508.373040752349	17.448275862069	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_5087	5615.005291005289	9233.67195767196	19.6402116402116	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_5088	5493.2319391635	8477.20912547528	18.830798479087505	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_5089	6803.86404066074	9285.20965692503	13.8106734434562	STARmap_plus	spinalcord	7	3	2	2	1.35363485489241	4	3	5	0	3	5
spinalcord_5090	5652.28553921569	8617.738970588242	20.7377450980392	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_5091	6238.26602564103	8930.75641025641	18.0833333333333	STARmap_plus	spinalcord	7	5	1	6	1.17053280678105	6	1	0	1	2	1
spinalcord_5092	6421.23305084746	8937.39830508475	18.8686440677966	STARmap_plus	spinalcord	7	5	5	6	1.27661850149686	6	2	5	1	2	5
spinalcord_5093	5498.14830508475	8236.0720338983	17.1271186440678	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_5094	6338.951851851851	8562.7037037037	16.0074074074074	STARmap_plus	spinalcord	7	5	5	6	1.22357565413896	6	2	4	1	2	0
spinalcord_5095	6019.70673076923	8887.21634615385	20.5913461538462	STARmap_plus	spinalcord	7	5	1	6	1.17053280678105	6	1	0	1	2	1
spinalcord_5096	5894.13043478261	8762.45652173913	19.896739130434803	STARmap_plus	spinalcord	7	5	5	6	1.39214303159018	6	2	4	1	2	1
spinalcord_5097	6746.90977443609	9490.97744360902	18.32330827067669	STARmap_plus	spinalcord	7	3	6	5	1.26208383083673	4	1	5	1	1	5
spinalcord_5098	6518.360189573461	9075.90995260663	16.2417061611374	STARmap_plus	spinalcord	7	3	6	2	1.38704719630758	4	2	5	0	7	5
spinalcord_5099	6108.597938144329	8568.30927835052	18.9278350515464	STARmap_plus	spinalcord	7	5	5	6	1.22357565413896	6	2	4	1	2	0
spinalcord_5100	6780.3858267716505	9134.38582677165	13.9685039370079	STARmap_plus	spinalcord	7	3	2	2	1.50766756168351	4	5	5	0	3	5
spinalcord_5101	6149.807365439089	9032.354107648727	15.6232294617564	STARmap_plus	spinalcord	7	5	1	6	1.11748995942315	6	1	0	4	2	1
spinalcord_5102	5743.05309734513	8254.36725663717	15.3451327433628	STARmap_plus	spinalcord	7	6	0	1	1.32456551357215	3	2	1	0	6	2
spinalcord_5103	5612.33689839572	8967.57754010695	18.096256684492	STARmap_plus	spinalcord	7	5	5	6	1.31512667819463	2	2	4	0	6	1
spinalcord_5104	6672.977329974809	9089.09068010075	17.624685138539	STARmap_plus	spinalcord	7	3	2	2	1.40667770225031	4	5	5	2	3	5
spinalcord_5105	6692.43036211699	8375.68384401114	18.4902506963788	STARmap_plus	spinalcord	7	1	3	1	1.2004413785531	3	3	1	0	4	0
spinalcord_5106	6595.39751552795	8776.02173913043	20.3167701863354	STARmap_plus	spinalcord	7	3	3	1	1.14245326295013	6	3	5	2	4	5
spinalcord_5107	5909.32631578947	8868.35789473684	19.7031578947368	STARmap_plus	spinalcord	7	5	1	6	1.30059200753451	6	1	4	1	2	1
spinalcord_5108	5660.027586206899	9062.47586206897	21.6413793103448	STARmap_plus	spinalcord	7	5	1	6	1.30059200753451	2	2	0	1	2	1
spinalcord_5109	6422.026229508199	8280.422950819671	16.6393442622951	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	3	6	1	0	6	2
spinalcord_5110	5864.225225225229	9466.93693693694	22.8108108108108	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_5111	6679.19801980198	9434.50495049505	16.039603960396	STARmap_plus	spinalcord	7	3	6	5	1.33910018423228	4	1	4	1	1	5
spinalcord_5112	6419.02564102564	8607.1452991453	18.888888888888896	STARmap_plus	spinalcord	7	5	6	7	0.895879734614027	6	1	4	3	2	0
spinalcord_5113	5932.239837398371	8222.63414634146	17.804878048780502	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	1	2	1	0	6	2
spinalcord_5114	6200.28125	9446.365625	14.90625	STARmap_plus	spinalcord	7	2	1	5	1.22357565413896	2	1	0	1	1	1
spinalcord_5115	5953.59307359307	9474.85714285714	20.9004329004329	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_5116	6269.71282051282	8419.717948717951	17.533333333333303	STARmap_plus	spinalcord	7	6	0	4	1.36307369026993	3	6	2	0	6	0
spinalcord_5117	6332.74444444444	9476.27777777778	11.7111111111111	STARmap_plus	spinalcord	7	2	1	5	1.10295528876303	2	1	0	1	1	5
spinalcord_5118	5991.34848484848	9054.75757575758	16.106060606060602	STARmap_plus	spinalcord	7	5	1	6	1.17053280678105	6	1	0	1	2	1
spinalcord_5119	5907.078740157479	8988.13385826772	19.1102362204724	STARmap_plus	spinalcord	7	5	1	6	1.17053280678105	6	1	0	1	2	1
spinalcord_5120	6368.734513274339	9215.0796460177	18.3097345132743	STARmap_plus	spinalcord	7	5	5	1	1.33910018423228	6	2	4	0	7	5
spinalcord_5121	6341.741865509761	8385.0715835141	15.225596529284198	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	3	6	1	0	6	2
spinalcord_5122	6182.32404181185	8552.066202090591	15.174216027874598	STARmap_plus	spinalcord	7	5	5	6	1.22357565413896	6	2	4	1	2	0
spinalcord_5123	5807.7590909090895	9145.85	19.6454545454545	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_5124	5543.8962264150905	8957.924528301892	20.622641509434	STARmap_plus	spinalcord	7	4	0	4	1.52220223234363	1	2	4	0	6	1
spinalcord_5125	5932.30640243902	8459.39329268293	18.9954268292683	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_5126	5834.62480376766	8653.902668759809	15.354788069073802	STARmap_plus	spinalcord	7	6	0	4	1.44518587894808	1	2	2	0	6	2
spinalcord_5127	6102.4748603352	8303.46089385475	20.8379888268156	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_5128	5512.90800681431	8838.609880749571	18.0698466780239	STARmap_plus	spinalcord	7	6	0	4	1.52220223234363	1	2	4	0	6	2
spinalcord_5129	5475.347826086961	9096.1847826087	20.771739130434803	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_5130	6714.89743589744	8671.41666666667	13.3141025641026	STARmap_plus	spinalcord	7	1	3	1	1.26975609660909	6	3	1	0	4	5
spinalcord_5131	5599.73	9295.69	20.51	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_5132	6561.18852459016	8241.18032786885	16.9385245901639	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	3	6	1	0	6	2
spinalcord_5133	5466.2347826087	8418.4	20.2	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_5134	5727.035874439461	9215.58744394619	18.914798206278	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_5135	6500.60119047619	8864.940476190479	18.6011904761905	STARmap_plus	spinalcord	7	3	2	2	1.39981529736254	4	1	5	2	4	5
spinalcord_5136	6796.48583877996	9009.94989106754	15.1089324618736	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5137	5702.322033898299	8695.77966101695	19.7627118644068	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_5138	6144.75824175824	8927.2967032967	18.73626373626369	STARmap_plus	spinalcord	7	5	1	6	1.17053280678105	6	1	0	1	2	1
spinalcord_5139	5983.701863354039	8581.65838509317	14.5403726708075	STARmap_plus	spinalcord	7	6	0	4	1.50766756168351	1	2	2	3	6	2
spinalcord_5140	6560.391428571429	8639.24857142857	20.6142857142857	STARmap_plus	spinalcord	7	5	5	1	1.30059200753451	6	2	4	0	7	1
spinalcord_5141	6413.357664233579	8750.598540145991	19.2737226277372	STARmap_plus	spinalcord	7	5	1	6	1.30059200753451	6	1	4	1	2	1
spinalcord_5142	6112.348837209301	9413.3023255814	14.3953488372093	STARmap_plus	spinalcord	7	2	1	5	1.22357565413896	2	1	0	1	1	1
spinalcord_5143	5624.265714285711	8362.52285714286	18.342857142857103	STARmap_plus	spinalcord	7	1	3	1	1.19957277853411	1	3	1	2	4	2
spinalcord_5144	6102.8263888888905	9267.77083333333	16.0902777777778	STARmap_plus	spinalcord	7	2	1	6	1.27661850149686	2	1	0	0	1	1
spinalcord_5145	6500.6175	8247.5075	17.0	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	3	6	1	0	6	2
spinalcord_5146	6096.05309734513	8835.49557522124	20.141592920354	STARmap_plus	spinalcord	7	5	1	6	1.33910018423228	6	2	0	1	2	1
spinalcord_5147	5550.94047619048	9313.61904761905	21.785714285714302	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_5148	5769.331606217621	8343.9896373057	22.642487046632105	STARmap_plus	spinalcord	7	1	0	1	1.4015818669677	3	3	1	0	6	2
spinalcord_5149	6086.985330073349	8197.13936430318	18.8068459657702	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_5150	6292.2625	8772.14375	15.125	STARmap_plus	spinalcord	7	5	1	6	1.17053280678105	6	1	0	1	2	1
spinalcord_5151	6509.267912772591	8299.90965732087	13.613707165109	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	3	6	1	0	6	2
spinalcord_5152	6402.224832214771	8200.681208053691	19.2013422818792	STARmap_plus	spinalcord	7	6	0	4	1.20904098347883	3	4	1	0	6	2
spinalcord_5153	5947.509345794389	8287.509345794391	20.1588785046729	STARmap_plus	spinalcord	7	6	0	4	1.41611653762783	1	2	1	3	6	2
spinalcord_5154	5592.17741935484	9452.387096774191	18.5322580645161	STARmap_plus	spinalcord	7	2	1	7	1.13202463008328	2	1	0	1	2	4
spinalcord_5155	6391.83916083916	9273.706293706293	19.4195804195804	STARmap_plus	spinalcord	7	5	5	5	1.35363485489241	6	2	4	1	1	5
spinalcord_5156	6763.582417582421	8748.23076923077	9.52747252747253	STARmap_plus	spinalcord	7	1	3	1	1.28429076726922	3	3	3	0	4	5
spinalcord_5157	6189.05263157895	8389.41274238227	20.7202216066482	STARmap_plus	spinalcord	7	6	0	4	1.2475491601766	1	6	2	0	6	2
spinalcord_5158	6432.54285714286	8721.08571428571	11.3714285714286	STARmap_plus	spinalcord	7	5	1	6	1.30059200753451	6	1	4	1	2	1
spinalcord_5159	5916.79166666667	9396.61458333333	22.71875	STARmap_plus	spinalcord	7	2	1	5	1.2475491601766	2	1	0	3	1	4
spinalcord_5160	6580.24778761062	9061.07079646018	15.5044247787611	STARmap_plus	spinalcord	7	3	6	2	1.38704719630758	4	2	5	0	7	5
spinalcord_5161	6795.095238095239	9393.5873015873	17.9285714285714	STARmap_plus	spinalcord	7	3	6	2	1.19960214810131	4	1	4	1	3	5
spinalcord_5162	6103.21367521367	8897.64957264957	22.8803418803419	STARmap_plus	spinalcord	7	5	1	6	1.13202463008328	6	1	0	1	2	5
spinalcord_5163	6292.80830670926	8259.64536741214	19.9776357827476	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	3	6	1	0	6	2
spinalcord_5164	6619.09219858156	8653.36170212766	18.8794326241135	STARmap_plus	spinalcord	7	1	3	1	1.2475491601766	6	3	1	0	7	0
spinalcord_5165	5979.3902439024405	8182.878048780491	19.4634146341463	STARmap_plus	spinalcord	7	6	0	4	1.39214303159018	1	2	1	0	6	2
spinalcord_5166	6396.76358695652	8402.44293478261	15.5652173913043	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	3	6	1	0	6	2
spinalcord_5167	5966.069767441861	8323.546511627908	12.0581395348837	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_5168	6173.12903225806	8318.129032258059	16.0	STARmap_plus	spinalcord	7	6	0	4	1.33910018423228	1	6	1	0	6	2
spinalcord_5169	5550.04591836735	9245.270408163273	22.6275510204082	STARmap_plus	spinalcord	7	2	1	6	1.05500827668773	2	1	0	1	2	1
spinalcord_5170	6640.29237288136	8867.256355932199	14.021186440678	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5171	6621.777777777779	8523.28703703704	19.3148148148148	STARmap_plus	spinalcord	7	1	3	1	1.19927164445904	6	3	1	1	4	0
spinalcord_5172	6627.28767123288	8970.64726027397	19.236301369863	STARmap_plus	spinalcord	7	3	2	2	1.40667770225031	4	5	5	2	3	5
spinalcord_5173	6623.01913875598	8152.244019138759	18.095693779904305	STARmap_plus	spinalcord	7	1	3	1	1.43065120828796	3	2	1	1	6	0
spinalcord_5174	5466.86813186813	9040.31868131868	17.3516483516484	STARmap_plus	spinalcord	7	5	5	6	1.48369405564586	2	2	4	0	2	1
spinalcord_5175	5861.18348623853	9404.14678899083	18.422018348623897	STARmap_plus	spinalcord	7	2	1	5	1.30059200753451	2	1	0	1	1	4
spinalcord_5176	7375.82042253521	8975.389084507042	10.887323943662	STARmap_plus	spinalcord	7	3	2	2	1.40667770225031	4	5	5	2	3	5
spinalcord_5177	7214.18209876543	8835.064814814821	10.9845679012346	STARmap_plus	spinalcord	7	3	2	2	1.48369405564586	4	5	3	0	3	5
spinalcord_5178	7323.265536723159	8834.9802259887	9.19774011299435	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5179	6914.151807228921	8955.385542168671	8.1710843373494	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5180	7751.5900826446305	8721.42314049587	9.57685950413223	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5181	7505.6507462686595	8463.31641791045	11.265671641791	STARmap_plus	spinalcord	7	1	3	2	1.16759650308183	3	3	3	2	4	5
spinalcord_5182	7689.667731629391	8646.341853035141	13.2268370607029	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5183	7082.67867036011	8591.362880886429	14.2520775623269	STARmap_plus	spinalcord	7	1	3	1	1.07125077781863	3	3	3	2	4	0
spinalcord_5184	6813.18881118881	8345.98135198135	12.7086247086247	STARmap_plus	spinalcord	7	1	3	1	1.2004413785531	3	3	1	0	4	0
spinalcord_5185	7118.367454068241	8766.66929133858	14.0656167979003	STARmap_plus	spinalcord	7	3	2	2	1.23124791991132	3	5	3	2	4	5
spinalcord_5186	7461.39047619048	8832.5	11.209523809523802	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5187	7011.57457212714	8654.64547677262	11.6968215158924	STARmap_plus	spinalcord	7	1	3	1	1.07125077781863	3	3	3	2	4	0
spinalcord_5188	6971.88820826953	9002.839203675341	9.917304747320062	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5189	7193.83661417323	9009.32086614173	11.915354330708698	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5190	7226.911999999999	8447.85066666667	12.3226666666667	STARmap_plus	spinalcord	7	1	3	1	1.07125077781863	3	3	3	2	4	0
spinalcord_5191	6987.65832290363	8413.35919899875	14.5782227784731	STARmap_plus	spinalcord	7	1	3	1	1.07125077781863	3	3	3	2	4	0
spinalcord_5192	7181.595907928391	8555.06649616368	12.7314578005115	STARmap_plus	spinalcord	7	1	3	1	1.07125077781863	3	3	3	2	4	0
spinalcord_5193	7279.34560327198	8565.462167689158	13.1349693251534	STARmap_plus	spinalcord	7	1	3	1	1.31305897451439	3	3	3	0	4	0
spinalcord_5194	7076.72631578947	8315.6	11.7342105263158	STARmap_plus	spinalcord	7	1	3	1	1.31305897451439	3	3	3	0	4	0
spinalcord_5195	7702.441860465121	8355.60465116279	14.2093023255814	STARmap_plus	spinalcord	7	3	2	2	1.44518587894808	3	5	3	3	3	5
spinalcord_5196	7465.647398843929	8665.01445086705	13.228323699422	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5197	7272.13095238095	8485.017857142859	13.3839285714286	STARmap_plus	spinalcord	7	1	3	1	1.31305897451439	3	3	3	0	4	0
spinalcord_5198	7016.721254355401	9404.7212543554	11.8536585365854	STARmap_plus	spinalcord	7	3	6	5	1.26208383083673	4	1	5	1	1	5
spinalcord_5199	7005.112311015121	8791.248380129591	10.7537796976242	STARmap_plus	spinalcord	7	3	2	2	1.23124791991132	3	5	3	2	4	5
spinalcord_5200	7553.079365079359	8349.449735449742	15.0899470899471	STARmap_plus	spinalcord	7	1	3	1	1.07125077781863	3	3	3	2	4	0
spinalcord_5201	7087.61307901907	8950.61852861035	12.1607629427793	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5202	7219.227941176469	8502.242647058822	11.6176470588235	STARmap_plus	spinalcord	7	1	3	1	1.07125077781863	3	3	3	2	4	0
spinalcord_5203	7626.44472361809	8870.04271356784	14.9170854271357	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5204	7315.08851674641	8229.82416267943	14.4461722488038	STARmap_plus	spinalcord	7	1	3	1	1.31305897451439	3	3	3	0	4	0
spinalcord_5205	7083.750436300171	9115.91972076789	11.347294938918	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5206	7599.4310051107295	8926.17887563884	14.5332197614991	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5207	7699.57035175879	8273.04020100503	17.4773869346734	STARmap_plus	spinalcord	7	3	2	2	1.23124791991132	3	5	3	2	4	5
spinalcord_5208	7310.605932203391	9179.16949152542	13.2966101694915	STARmap_plus	spinalcord	7	3	6	5	1.26208383083673	4	1	5	1	1	5
spinalcord_5209	7601.542299349241	8496.83514099783	15.70715835141	STARmap_plus	spinalcord	7	3	2	2	1.22357565413896	3	5	3	2	3	5
spinalcord_5210	7657.75	8324.22596153846	14.0384615384615	STARmap_plus	spinalcord	7	3	2	1	1.23124791991132	3	5	3	0	4	5
spinalcord_5211	7672.185185185191	8777.11296296296	12.1722222222222	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5212	7026.875409836071	8705.49344262295	12.6262295081967	STARmap_plus	spinalcord	7	3	2	2	1.23124791991132	3	5	3	2	4	5
spinalcord_5213	7635.557746478871	8263.228169014079	18.535211267605604	STARmap_plus	spinalcord	7	1	3	1	1.21380631511916	3	5	3	2	4	0
spinalcord_5214	7924.71818181818	8502.80909090909	14.4636363636364	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5215	7418.257281553399	9169.16990291262	11.7378640776699	STARmap_plus	spinalcord	7	3	6	5	1.33910018423228	4	1	4	1	1	5
spinalcord_5216	6893.99651567944	8804.28571428571	8.229965156794421	STARmap_plus	spinalcord	7	3	2	2	1.23124791991132	3	5	3	2	4	5
spinalcord_5217	7110.27303754266	9014.49488054608	12.3464163822526	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5218	6951.43181818182	9217.17613636364	11.5511363636364	STARmap_plus	spinalcord	7	3	6	7	1.19960214810131	4	2	5	1	2	5
spinalcord_5219	7036.82317073171	9063.76524390244	11.5426829268293	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5220	7295.32786885246	9031.592213114747	11.530737704918002	STARmap_plus	spinalcord	7	3	2	2	1.40667770225031	4	5	5	2	3	5
spinalcord_5221	6961.31707317073	8762.675958188149	13.5993031358885	STARmap_plus	spinalcord	7	3	2	2	1.23124791991132	3	5	3	2	4	5
spinalcord_5222	6916.309659090911	9267.71875	17.1875	STARmap_plus	spinalcord	7	3	2	2	1.32966134885476	4	3	5	1	3	5
spinalcord_5223	7760.55231143552	8581.65206812652	14.7420924574209	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5224	7991.07581227437	8598.71480144404	16.0830324909747	STARmap_plus	spinalcord	7	3	2	2	1.48369405564586	4	5	3	0	3	5
spinalcord_5225	7529.3345323741	8203.35971223022	17.068345323741	STARmap_plus	spinalcord	7	1	3	1	1.07125077781863	3	3	3	2	4	0
spinalcord_5226	7659.797546012271	8488.5981595092	14.6042944785276	STARmap_plus	spinalcord	7	3	2	2	1.40667770225031	3	5	3	0	3	5
spinalcord_5227	7524.896	8720.35466666667	11.269333333333302	STARmap_plus	spinalcord	7	3	2	2	1.48369405564586	4	5	3	0	3	5
spinalcord_5228	7591.082822085891	8724.80674846626	13.1503067484663	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5229	7644.15241635688	8153.69516728625	20.4944237918216	STARmap_plus	spinalcord	7	1	3	2	1.21380631511916	3	5	3	2	4	0
spinalcord_5230	7523.83643122677	8579.88104089219	13.7137546468401	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5231	7839.93193717278	8649.141361256541	14.6230366492147	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5232	7751.674509803921	8304.503921568628	18.123529411764697	STARmap_plus	spinalcord	7	3	2	2	1.22357565413896	3	5	3	2	3	5
spinalcord_5233	7575.685654008441	9010.09493670886	17.194092827004198	STARmap_plus	spinalcord	7	3	2	2	1.40667770225031	4	5	5	2	3	5
spinalcord_5234	7827.451410658309	8496.34796238245	15.3667711598746	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5235	7128.2421875	9246.05078125	13.91796875	STARmap_plus	spinalcord	7	3	6	5	1.32966134885476	4	2	5	1	1	5
spinalcord_5236	7442.263358778629	9121.95419847328	14.5038167938931	STARmap_plus	spinalcord	7	3	6	5	1.30059200753451	4	1	5	4	1	5
spinalcord_5237	7719.01984126984	8897.69841269841	15.702380952381	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5238	6885.523690773071	8203.07730673317	16.4613466334165	STARmap_plus	spinalcord	7	1	3	1	1.23894955525087	3	2	1	0	4	0
spinalcord_5239	7966.18713450292	8687.988304093571	12.9707602339181	STARmap_plus	spinalcord	7	3	2	2	1.44518587894808	4	5	5	1	3	5
spinalcord_5240	7707.855614973259	8529.58556149733	13.5080213903743	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5241	7275.824451410659	8927.109717868341	13.8902821316614	STARmap_plus	spinalcord	7	3	2	2	1.26208383083673	4	5	3	2	3	5
spinalcord_5242	6905.19162995595	8720.06167400881	14.6167400881057	STARmap_plus	spinalcord	7	3	2	2	1.23124791991132	3	5	3	2	4	5
spinalcord_5243	6931.493670886079	8521.002109704641	14.3502109704641	STARmap_plus	spinalcord	7	1	3	1	1.31305897451439	3	3	3	0	4	0
spinalcord_5244	6844.7125	9399.875	11.9875	STARmap_plus	spinalcord	7	3	6	2	1.20904098347883	4	1	5	3	1	5
spinalcord_5245	6834.45217391304	8613.66086956522	13.2608695652174	STARmap_plus	spinalcord	7	1	3	1	1.31305897451439	3	3	3	0	4	0
